firm,year,incentive_intensity,incentive_intensity_sq,incentive_mentioned,productivity_sentiment,productivity_mentioned,stress_sentiment,stress_mentioned,retention_sentiment,retention_mentioned,sales_role
Babylon-Health,2021,3.6049118369730926,12.995389352348717,1,-3.2652938287305093,1,-4.067713156544559,1,-1.4778509588629511,1,0
Babylon-Health,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2020,3.6049118369730926,12.995389352348717,1,0.6343742589677881,1,-0.14289557020964622,0,-2.532149828065977,1,0
Babylon-Health,2021,3.6049118369730926,12.995389352348717,1,-1.1723508679564103,1,-1.3261972219383842,1,2.6887302327316864,1,0
Babylon-Health,2021,3.6049118369730926,12.995389352348717,1,-2.706430554825543,1,-0.14289557020964622,0,1.2166154012433072,1,0
Babylon-Health,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-1.8218957734130445,1,0
Babylon-Health,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.3073036258314388,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-2.076952073430469,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,2.886992440857592,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.127672535157689,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-1.4505849407505258,1,-1.6906520391080395,1,-0.4252061512683393,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.951349567700766,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.3804131489233336,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.08546189690012232,1,0
Babylon-Health,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2020,-0.237920348602546,0.05660609227915701,0,0.14097782572026066,1,-0.14289557020964622,0,2.682113986298031,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.3171823470348727,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.691376731305149,1,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Babylon-Health,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,3.0506595425011893,1,4.205463482276516,1,2.325829115845675,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.6983237900604875,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.3929840171472794,1,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.8378352929165218,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,1.9560859017530337,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,3.1241101442144132,1,4.3016753708837125,1,-0.4252061512683393,0,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.16599778687468159,1,-0.007989769879988975,1,-0.3398565722741816,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.618598020534937,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.16599778687468159,1,-0.007989769879988975,1,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,3.2869788697524323,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2020,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.530271130645634,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-1.1723508679564103,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.7204425671661838,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,1.700206359915117,1,2.4365242477213584,1,-0.4252061512683393,0,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,1.7692658930476592,1,-0.14289557020964622,0,1.1517761861934819,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.3719788221139406,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,0.16508705147317593,1,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,3.3241033586618336,1,4.563643611058745,1,2.5524355561983803,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,2.017960049935369,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,3.4155174227505745,1,4.68338558111879,1,2.6281915778637375,1,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.8269641347480396,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,1.413589338012427,1,2.0610887258737076,1,0.9691677846245863,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.4048932607278597,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,1.9586021488790841,1,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,3.069820569035074,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,2.488602764173909,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.4048932607278597,1,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-1.1723508679564103,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-1.539204688469742,1,-1.806733774275419,1,-0.4252061512683393,0,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,3.4219044315952027,1,4.691751832302024,1,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.255366091327242,1,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bain-and-Company,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.8292798209998191,1,0
Bain-and-Company,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.4667095164354902,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.2639215632439451,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.5487053237657705,1,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.2093831786133356,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,1.8850304283565449,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.325829115845675,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,2.488602764173909,1,-0.14289557020964622,0,1.8600453669163177,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,2.632709651230832,1,3.657996920473604,1,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,2.0139681694074767,1,2.847516337097756,1,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.6950156668436596,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.8801452133146709,1,-0.9434412303054031,1,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.4048932607278597,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.6274386563262726,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-3.364691653875035,1,-4.283144124512848,1,-3.1974134069700515,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,2.3201454058968403,1,3.2485735031940624,1,1.7204425671661838,1,0
Balfour-Beatty,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,0.8378352929165218,1,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.8378352929165218,1,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-3.136755275732367,1,-3.8993423514819634,1,2.591140597835266,1,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.2629747747259463,1,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.5659988613873743,1,0
Balfour-Beatty,2020,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-3.887628003028968,1,-4.882899756210976,1,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Balfour-Beatty,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-2.3468798662930004,1,-0.4252061512683393,0,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.6805932636074469,1,0
Barclays,2021,3.6049118369730926,12.995389352348717,1,-2.8645090237300903,1,-3.54273089479659,1,-0.4252061512683393,0,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.2086759055229204,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.16330896900532968,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.8378352929165218,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,1.0012280794811195,1,1.5209426338561263,1,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.6224764715010308,1,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,0.9691677846245863,1,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,3.6049118369730926,12.995389352348717,1,3.0326960801256724,1,4.1819334008236675,1,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,1,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,3.100957237152636,1,-0.14289557020964622,0,2.367511468377705,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.149506148388752,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,1.2047061576627272,1,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.4151027942529764,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,0.3349832193758418,1,3.9910782957061297,1,2.0049411638133763,1,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.3109425613699495,1,0
Barclays,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2020,-0.237920348602546,0.05660609227915701,0,-1.193108646701452,1,-1.3533875382838965,1,-0.08546189690012232,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.7347131454455935,1,0
Barclays,2020,3.6049118369730926,12.995389352348717,1,0.5385691262983654,1,0.9149123137705732,1,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,3.3484538298819784,1,-0.14289557020964622,0,-0.4252061512683393,0,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.4048932607278597,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,1,0
Barclays,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,2.0489392025971864,1,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,1.092560780612264,1,0
Bayer,2020,-0.237920348602546,0.05660609227915701,0,1.4890358799895973,1,2.159915067975666,1,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-1.0944394780326072,1,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,1.2682848867971357,1,-0.14289557020964622,0,0.8487520995320537,1,0
Bayer,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,3.6049118369730926,12.995389352348717,1,-0.2689883044943111,0,-0.5857839922221256,1,-0.4252061512683393,0,0
Bayer,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-1.4044106234493736,1,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2020,-0.237920348602546,0.05660609227915701,0,-0.11450252806486684,1,0.05946313028483964,1,-0.4252061512683393,1,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,1.6862347780674927,1,-0.14289557020964622,0,-1.4044106234493736,1,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,2.7708287174959167,1,-0.14289557020964622,0,2.0939296783460444,1,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2020,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
Bayer,2021,-0.237920348602546,0.05660609227915701,0,-0.2689883044943111,0,-0.14289557020964622,0,-0.4252061512683393,0,0
